player_name,placement,has_socom1880,has_killacure24,has_Chieffelix47,has_clayschubiner,has_Rook,has_Arturias13,has_MarkMadness,kills,kdRatio,score,timePlayed,headshots,executions,assists,percentTimeMoving,longestStreak,scorePerMinute,damageDone,distanceTraveled,deaths,damageTaken,damageDonePerMinute,medalXp,objectiveTeamWiped,objectiveLastStandKill,matchXp,scoreXp,totalXp,challengeXp,objectiveDestroyedVehicleMedium,teamSurvivalTime,objectiveBrDownEnemyCircle3,objectiveBrDownEnemyCircle1,objectiveBrMissionPickupTablet,bonusXp,objectiveReviver,objectiveBrKioskBuy,objectiveBrDownEnemyCircle6,gulagDeaths,gulagKills,objectiveBrCacheOpen,miscXp,team_size,match_id,match_timestamp,match_unix_timestamp,match_modeId,match_mapId,match_duration,match_playerCount,match_teamCount,match_mapName
MarkMadness,1,1,0,1,1,0,0,1,0.0,0.0,4900.0,955.0,0.0,0.0,0.0,98.1048,0.0,307.85340314136124,33.0,369831.03,0.0,0.0,2.073298429319372,,,,,,,,,,,,,,,,,,,,,4,13301932397078006037,2020-06-07T01:44:09+00:00,1591494249.0,br_89,mp_donetsk2,1602.0,152,39,Verdansk
Chieffelix47,1,1,0,1,1,0,0,1,5.0,5.0,7000.0,1675.0,3.0,0.0,0.0,93.181816,4.0,250.74626865671638,1419.0,416240.66,0.0,45.0,50.829850746268654,,,,,,,,,,,,,,,,,,,,,4,13301932397078006037,2020-06-07T01:44:09+00:00,1591494249.0,br_89,mp_donetsk2,1602.0,152,39,Verdansk
clayschubiner,1,1,0,1,1,0,0,1,1.0,1.0,3900.0,1676.0,0.0,0.0,0.0,88.63636,1.0,139.618138424821,1151.0,416587.28,0.0,412.0,41.20525059665871,10.0,,1.0,13439.0,11150.0,25048.0,0.0,,1602000.0,,2.0,6.0,0.0,,2.0,1.0,0.0,0.0,5.0,0.0,4,13301932397078006037,2020-06-07T01:44:09+00:00,1591494249.0,br_89,mp_donetsk2,1602.0,152,39,Verdansk
socom1880,1,1,0,1,1,0,0,1,3.0,3.0,7600.0,1676.0,1.0,0.0,0.0,93.181816,2.0,272.0763723150358,1414.0,390213.72,0.0,102.0,50.62052505966587,,,,,,,,,,,,,,,,,,,,,4,13301932397078006037,2020-06-07T01:44:09+00:00,1591494249.0,br_89,mp_donetsk2,1602.0,152,39,Verdansk
clayschubiner,4,1,0,0,1,0,0,0,0.0,0.0,3400.0,1569.0,0.0,0.0,0.0,85.20027,0.0,130.019120458891,283.0,599649.1,3.0,829.0,10.822179732313575,0.0,,,12676.0,5650.0,18326.0,0.0,,1454400.0,,,5.0,0.0,,2.0,,2.0,0.0,4.0,0.0,2,784018968162183159,2020-06-06T20:18:31+00:00,1591474711.0,br_88,mp_donetsk2,1529.0,149,76,Verdansk
socom1880,4,1,0,0,1,0,0,0,5.0,5.0,6800.0,1569.0,2.0,0.0,0.0,93.34691,6.0,260.038240917782,2236.0,602615.06,1.0,513.0,85.50669216061186,,,,,,,,,,,,,,,,,,,,,2,784018968162183159,2020-06-06T20:18:31+00:00,1591474711.0,br_88,mp_donetsk2,1529.0,149,76,Verdansk
MarkMadness,9,1,0,0,1,0,0,1,2.0,1.0,2475.0,1376.0,0.0,0.0,0.0,99.17043,2.0,107.92151162790698,814.0,501496.75,2.0,503.0,35.49418604651163,,,,,,,,,,,,,,,,,,,,,3,14483814841302969214,2020-06-06T19:51:36+00:00,1591473096.0,br_25,mp_donetsk2,1676.0,148,52,Verdansk
clayschubiner,9,1,0,0,1,0,0,1,1.0,1.0,6625.0,1379.0,0.0,0.0,0.0,96.90799,1.0,288.25235678027553,533.0,478511.28,1.0,531.0,23.190717911530093,0.0,1.0,1.0,11272.0,13515.0,25081.0,0.0,,1329792.0,1.0,,5.0,0.0,,5.0,,0.0,0.0,5.0,0.0,3,14483814841302969214,2020-06-06T19:51:36+00:00,1591473096.0,br_25,mp_donetsk2,1676.0,148,52,Verdansk
socom1880,9,1,0,0,1,0,0,1,6.0,3.0,4300.0,1379.0,1.0,0.0,0.0,88.612366,3.0,187.09209572153736,2454.0,581084.6,2.0,708.0,106.77302393038433,,,,,,,,,,,,,,,,,,,,,3,14483814841302969214,2020-06-06T19:51:36+00:00,1591473096.0,br_25,mp_donetsk2,1676.0,148,52,Verdansk
MarkMadness,2,1,0,0,1,0,0,1,2.0,2.0,7325.0,1765.0,0.0,0.0,0.0,93.08672,1.0,249.00849858356938,1198.0,453014.97,1.0,493.0,40.725212464589234,,,,,,,,,,,,,,,,,,,,,3,8986566823157720677,2020-06-06T19:19:12+00:00,1591471152.0,br_25,mp_donetsk2,1712.0,152,51,Verdansk
clayschubiner,2,1,0,0,1,0,0,1,3.0,3.0,4825.0,1815.0,0.0,0.0,0.0,85.809586,4.0,159.50413223140495,854.0,456654.94,1.0,572.0,28.231404958677686,40.0,3.0,1.0,13747.0,10115.0,25132.0,0.0,1.0,1666848.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,3,8986566823157720677,2020-06-06T19:19:12+00:00,1591471152.0,br_25,mp_donetsk2,1712.0,152,51,Verdansk
socom1880,2,1,0,0,1,0,0,1,3.0,3.0,3925.0,1814.0,0.0,0.0,0.0,95.20922,1.0,129.82359426681367,2455.0,545282.94,1.0,504.0,81.20176405733186,,,,,,,,,,,,,,,,,,,,,3,8986566823157720677,2020-06-06T19:19:12+00:00,1591471152.0,br_25,mp_donetsk2,1712.0,152,51,Verdansk
Chieffelix47,2,1,0,1,1,1,0,0,9.0,9.0,8600.0,1667.0,1.0,0.0,0.0,99.54308,7.0,309.5380923815237,3075.0,522282.22,1.0,284.0,110.67786442711457,,,,,,,,,,,,,,,,,,,,,4,6236232565544212485,2020-06-06T00:21:51+00:00,1591402911.0,br_89,mp_donetsk2,1603.0,151,42,Verdansk
clayschubiner,2,1,0,1,1,1,0,0,0.0,0.0,2800.0,1668.0,0.0,0.0,0.0,70.169716,0.0,100.71942446043165,727.0,495171.12,4.0,789.0,26.151079136690647,0.0,,,13408.0,9580.0,22988.0,0.0,,1549104.0,,,6.0,0.0,,2.0,,3.0,0.0,2.0,0.0,4,6236232565544212485,2020-06-06T00:21:51+00:00,1591402911.0,br_89,mp_donetsk2,1603.0,151,42,Verdansk
Rook,2,1,0,1,1,1,0,0,4.0,4.0,8850.0,1668.0,2.0,0.0,0.0,96.93212,5.0,318.34532374100723,2048.0,506733.03,1.0,462.0,73.66906474820144,,,,,,,,,,,,,,,,,,,,,4,6236232565544212485,2020-06-06T00:21:51+00:00,1591402911.0,br_89,mp_donetsk2,1603.0,151,42,Verdansk
socom1880,2,1,0,1,1,1,0,0,4.0,4.0,10625.0,1669.0,1.0,0.0,0.0,94.64752,6.0,381.96524865188735,2297.0,512417.22,1.0,333.0,82.57639304973038,,,,,,,,,,,,,,,,,,,,,4,6236232565544212485,2020-06-06T00:21:51+00:00,1591402911.0,br_89,mp_donetsk2,1603.0,151,42,Verdansk
Chieffelix47,5,1,0,1,1,1,0,0,1.0,1.0,4150.0,1530.0,0.0,0.0,0.0,91.95003,1.0,162.7450980392157,1604.0,563402.1,1.0,644.0,62.90196078431372,,,,,,,,,,,,,,,,,,,,,4,2962073134606430195,2020-06-05T23:52:02+00:00,1591401122.0,br_89,mp_donetsk2,1538.0,152,41,Verdansk
clayschubiner,5,1,0,1,1,1,0,0,0.0,0.0,1750.0,1530.0,0.0,0.0,0.0,73.16228,1.0,68.62745098039215,618.0,563222.8,1.0,487.0,24.235294117647058,10.0,,1.0,12392.0,7040.0,19475.0,0.0,,1385424.0,,,5.0,0.0,,1.0,,0.0,0.0,1.0,0.0,4,2962073134606430195,2020-06-05T23:52:02+00:00,1591401122.0,br_89,mp_donetsk2,1538.0,152,41,Verdansk
Rook,5,1,0,1,1,1,0,0,2.0,2.0,6050.0,1531.0,0.0,1.0,0.0,92.23302,1.0,237.0999346832136,641.0,515200.72,1.0,245.0,25.1208360548661,,,,,,,,,,,,,,,,,,,,,4,2962073134606430195,2020-06-05T23:52:02+00:00,1591401122.0,br_89,mp_donetsk2,1538.0,152,41,Verdansk
socom1880,5,1,0,1,1,1,0,0,5.0,5.0,4050.0,1529.0,0.0,0.0,0.0,88.48022,4.0,158.92740353172007,1838.0,556638.4,1.0,276.0,72.12557226945717,,,,,,,,,,,,,,,,,,,,,4,2962073134606430195,2020-06-05T23:52:02+00:00,1591401122.0,br_89,mp_donetsk2,1538.0,152,41,Verdansk
Chieffelix47,4,1,0,1,1,1,0,0,3.0,3.0,3825.0,1529.0,1.0,0.0,0.0,93.945724,3.0,150.0981033355134,2065.0,532194.06,1.0,359.0,81.03335513407455,,,,,,,,,,,,,,,,,,,,,4,10475107182468907084,2020-06-05T23:25:21+00:00,1591399521.0,br_89,mp_donetsk2,1540.0,153,42,Verdansk
clayschubiner,4,1,0,1,1,1,0,0,2.0,2.0,5425.0,1532.0,0.0,0.0,0.0,89.07446,3.0,212.46736292428199,889.0,490188.44,1.0,213.0,34.81723237597911,30.0,,3.0,12816.0,12545.0,25448.0,0.0,,1397232.0,,2.0,6.0,0.0,,3.0,,0.0,0.0,1.0,0.0,4,10475107182468907084,2020-06-05T23:25:21+00:00,1591399521.0,br_89,mp_donetsk2,1540.0,153,42,Verdansk
Rook,4,1,0,1,1,1,0,0,0.0,0.0,9500.0,1532.0,0.0,0.0,0.0,95.33751,0.0,372.0626631853786,116.0,511792.75,1.0,305.0,4.543080939947781,,,,,,,,,,,,,,,,,,,,,4,10475107182468907084,2020-06-05T23:25:21+00:00,1591399521.0,br_89,mp_donetsk2,1540.0,153,42,Verdansk
socom1880,4,1,0,1,1,1,0,0,6.0,6.0,8700.0,1531.0,1.0,0.0,0.0,94.64162,6.0,340.95362508164595,2328.0,538876.5,1.0,201.0,91.23448726322665,,,,,,,,,,,,,,,,,,,,,4,10475107182468907084,2020-06-05T23:25:21+00:00,1591399521.0,br_89,mp_donetsk2,1540.0,153,42,Verdansk
clayschubiner,25,1,1,0,1,1,0,0,0.0,0.0,2600.0,853.0,0.0,0.0,0.0,75.42263,0.0,182.883939038687,6.0,450240.62,2.0,515.0,0.4220398593200469,30.0,,,5379.0,4800.0,10209.0,0.0,,750336.0,,,4.0,0.0,,1.0,,0.0,1.0,1.0,0.0,4,7020119969743786313,2020-06-04T22:27:59+00:00,1591309679.0,br_89,mp_donetsk2,1649.0,151,39,Verdansk
Rook,25,1,1,0,1,1,0,0,2.0,1.0,3375.0,852.0,0.0,0.0,0.0,91.6775,1.0,237.6760563380282,494.0,524671.06,2.0,458.0,34.7887323943662,,,,,,,,,,,,,,,,,,,,,4,7020119969743786313,2020-06-04T22:27:59+00:00,1591309679.0,br_89,mp_donetsk2,1649.0,151,39,Verdansk
killacure24,25,1,1,0,1,1,0,0,3.0,1.5,1950.0,853.0,1.0,0.0,0.0,92.3277,2.0,137.16295427901522,1054.0,454138.12,2.0,366.0,74.13833528722157,40.0,,2.0,5379.0,4150.0,9678.0,0.0,,750336.0,,3.0,4.0,0.0,,,,0.0,1.0,6.0,0.0,4,7020119969743786313,2020-06-04T22:27:59+00:00,1591309679.0,br_89,mp_donetsk2,1649.0,151,39,Verdansk
socom1880,25,1,1,0,1,1,0,0,0.0,0.0,1000.0,853.0,0.0,0.0,0.0,74.12224,0.0,70.33997655334116,55.0,371496.44,2.0,336.0,3.868698710433763,15.0,,,5379.0,3200.0,8594.0,0.0,,750336.0,,,4.0,0.0,,,,1.0,0.0,6.0,0.0,4,7020119969743786313,2020-06-04T22:27:59+00:00,1591309679.0,br_89,mp_donetsk2,1649.0,151,39,Verdansk
clayschubiner,16,1,1,0,1,0,0,0,2.0,1.0,3200.0,1132.0,0.0,0.0,0.0,90.909096,1.0,169.6113074204947,471.0,667670.4,2.0,464.0,24.964664310954063,0.0,1.0,,8986.0,7650.0,16708.0,0.0,,1003776.0,,2.0,5.0,0.0,1.0,2.0,,0.0,1.0,5.0,0.0,3,12262782835457486347,2020-06-04T22:05:34+00:00,1591308334.0,br_25,mp_donetsk2,1634.0,150,50,Verdansk
killacure24,16,1,1,0,1,0,0,0,2.0,1.0,6000.0,1130.0,2.0,0.0,0.0,90.909096,1.0,318.5840707964602,1186.0,672502.3,2.0,657.0,62.97345132743363,105.0,,,8986.0,10750.0,19893.0,0.0,,1003776.0,,,5.0,0.0,,4.0,,0.0,1.0,7.0,0.0,3,12262782835457486347,2020-06-04T22:05:34+00:00,1591308334.0,br_25,mp_donetsk2,1634.0,150,50,Verdansk
socom1880,16,1,1,0,1,0,0,0,1.0,0.5,6350.0,1131.0,0.0,0.0,0.0,94.25838,1.0,336.8700265251989,294.0,641412.3,2.0,677.0,15.59681697612732,0.0,,,8986.0,10800.0,19836.0,0.0,,1003776.0,,,5.0,0.0,,6.0,,0.0,1.0,4.0,0.0,3,12262782835457486347,2020-06-04T22:05:34+00:00,1591308334.0,br_25,mp_donetsk2,1634.0,150,50,Verdansk
Chieffelix47,18,0,0,1,1,0,1,0,3.0,1.5,5175.0,1107.0,1.0,0.0,0.0,93.13725,3.0,280.4878048780488,1960.0,382607.6,2.0,298.0,106.23306233062331,,,,,,,,,,,,,,,,,,,,,3,5905780222332170761,2020-06-04T06:58:36+00:00,1591253916.0,br_25,mp_donetsk2,1641.0,151,52,Verdansk
Arturias13,18,0,0,1,1,0,1,0,5.0,2.5,4950.0,1107.0,1.0,0.0,0.0,90.196075,4.0,268.2926829268293,1690.0,307164.9,2.0,788.0,91.59891598915989,,,,,,,,,,,,,,,,,,,,,3,5905780222332170761,2020-06-04T06:58:36+00:00,1591253916.0,br_25,mp_donetsk2,1641.0,151,52,Verdansk
clayschubiner,18,0,0,1,1,0,1,0,2.0,1.0,1225.0,1108.0,0.0,0.0,0.0,80.882355,2.0,66.33574007220216,591.0,299298.03,2.0,513.0,32.00361010830325,20.0,1.0,1.0,8851.0,1725.0,10651.0,0.0,,1006464.0,,2.0,2.0,0.0,,,,1.0,0.0,2.0,0.0,3,5905780222332170761,2020-06-04T06:58:36+00:00,1591253916.0,br_25,mp_donetsk2,1641.0,151,52,Verdansk
Chieffelix47,4,0,0,1,1,0,1,0,6.0,3.0,4975.0,1598.0,1.0,0.0,0.0,72.70916,3.0,186.7959949937422,2106.0,497982.72,2.0,736.0,79.0738423028786,,,,,,,,,,,,,,,,,,,,,3,257841491263855296,2020-06-04T06:30:30+00:00,1591252230.0,br_25,mp_donetsk2,1568.0,153,51,Verdansk
Arturias13,4,0,0,1,1,0,1,0,6.0,2.0,3675.0,1599.0,1.0,0.0,0.0,47.144753,4.0,137.8986866791745,1773.0,343239.78,3.0,720.0,66.52908067542214,,,,,,,,,,,,,,,,,,,,,3,257841491263855296,2020-06-04T06:30:30+00:00,1591252230.0,br_25,mp_donetsk2,1568.0,153,51,Verdansk
clayschubiner,4,0,0,1,1,0,1,0,6.0,2.0,2500.0,1599.0,3.0,0.0,0.0,65.405045,5.0,93.80863039399625,1500.0,370182.84,3.0,889.0,56.285178236397755,330.0,1.0,4.0,12689.0,3125.0,16820.0,0.0,,1469952.0,,4.0,2.0,0.0,,,,1.0,1.0,1.0,0.0,3,257841491263855296,2020-06-04T06:30:30+00:00,1591252230.0,br_25,mp_donetsk2,1568.0,153,51,Verdansk
Chieffelix47,6,1,1,1,1,0,0,0,3.0,3.0,7925.0,1565.0,0.0,0.0,0.0,78.80435,3.0,303.83386581469654,1567.0,540111.4,1.0,256.0,60.07667731629393,,,,,,,,,,,,,,,,,,,,,4,10947628477400197041,2020-06-04T05:58:17+00:00,1591250297.0,br_89,mp_donetsk2,1590.0,153,39,Verdansk
clayschubiner,6,1,1,1,1,0,0,0,0.0,0.0,5200.0,1567.0,0.0,0.0,0.0,74.38859,0.0,199.10657306955966,552.0,498137.38,1.0,444.0,21.135928525845564,10.0,,,12099.0,12080.0,24189.0,0.0,,1455648.0,,,6.0,0.0,,5.0,,0.0,0.0,3.0,0.0,4,10947628477400197041,2020-06-04T05:58:17+00:00,1591250297.0,br_89,mp_donetsk2,1590.0,153,39,Verdansk
killacure24,6,1,1,1,1,0,0,0,0.0,0.0,2725.0,1566.0,0.0,0.0,0.0,84.23913,0.0,104.40613026819923,151.0,577768.44,1.0,323.0,5.78544061302682,40.0,,,12099.0,9905.0,22049.0,0.0,,1455648.0,,,6.0,0.0,,2.0,,0.0,0.0,2.0,0.0,4,10947628477400197041,2020-06-04T05:58:17+00:00,1591250297.0,br_89,mp_donetsk2,1590.0,153,39,Verdansk
socom1880,6,1,1,1,1,0,0,0,1.0,1.0,4150.0,1566.0,1.0,0.0,0.0,81.86141,1.0,159.00383141762453,256.0,563225.9,1.0,310.0,9.808429118773946,20.0,1.0,,12099.0,11130.0,23367.0,0.0,,1455648.0,,,6.0,0.0,,3.0,,0.0,0.0,5.0,0.0,4,10947628477400197041,2020-06-04T05:58:17+00:00,1591250297.0,br_89,mp_donetsk2,1590.0,153,39,Verdansk
Chieffelix47,15,1,1,1,1,0,0,0,1.0,0.5,7125.0,1111.0,0.0,0.0,0.0,92.37536,1.0,384.7884788478848,999.0,523296.7,2.0,397.0,53.951395139513956,,,,,,,,,,,,,,,,,,,,,4,15836072830799025236,2020-06-04T05:37:59+00:00,1591249079.0,br_89,mp_donetsk2,1454.0,153,39,Verdansk
clayschubiner,15,1,1,1,1,0,0,0,1.0,0.5,2050.0,1113.0,0.0,0.0,0.0,87.97654,1.0,110.5121293800539,287.0,677179.7,2.0,605.0,15.471698113207546,10.0,,,8639.0,5350.0,14049.0,0.0,,1004688.0,,,4.0,0.0,,1.0,,0.0,1.0,4.0,0.0,4,15836072830799025236,2020-06-04T05:37:59+00:00,1591249079.0,br_89,mp_donetsk2,1454.0,153,39,Verdansk
killacure24,15,1,1,1,1,0,0,0,1.0,0.3333333333333333,1425.0,1113.0,0.0,0.0,0.0,86.999016,1.0,76.81940700808626,1163.0,512078.5,3.0,775.0,62.69541778975741,10.0,,1.0,8639.0,4725.0,13495.0,0.0,,1004688.0,,1.0,4.0,0.0,,,,2.0,0.0,6.0,0.0,4,15836072830799025236,2020-06-04T05:37:59+00:00,1591249079.0,br_89,mp_donetsk2,1454.0,153,39,Verdansk
socom1880,15,1,1,1,1,0,0,0,0.0,0.0,4000.0,1113.0,0.0,0.0,0.0,90.90909,0.0,215.63342318059298,539.0,480215.94,3.0,668.0,29.056603773584904,0.0,,,8639.0,7200.0,15861.0,0.0,,1004688.0,,1.0,4.0,0.0,1.0,3.0,,2.0,0.0,12.0,0.0,4,15836072830799025236,2020-06-04T05:37:59+00:00,1591249079.0,br_89,mp_donetsk2,1454.0,153,39,Verdansk
Chieffelix47,20,0,1,1,1,0,0,0,3.0,1.0,900.0,1275.0,0.0,0.0,0.0,74.78992,2.0,42.352941176470594,959.0,453148.66,3.0,635.0,45.129411764705885,,,,,,,,,,,,,,,,,,,,,3,11439464473096463873,2020-06-04T05:11:08+00:00,1591247468.0,br_dmz_76,mp_donetsk2,1209.0,100,37,Verdansk
clayschubiner,20,0,1,1,1,0,0,0,0.0,0.0,500.0,1276.0,0.0,0.0,0.0,89.91597,0.0,23.510971786833856,67.0,649490.2,6.0,1250.0,3.150470219435737,250.0,,,12437.0,1300.0,13987.0,0.0,,,,,,0.0,,,,,,5.0,0.0,3,11439464473096463873,2020-06-04T05:11:08+00:00,1591247468.0,br_dmz_76,mp_donetsk2,1209.0,100,37,Verdansk
killacure24,20,0,1,1,1,0,0,0,1.0,0.5,0.0,1275.0,0.0,0.0,0.0,71.84874,0.0,0.0,499.0,545017.9,2.0,206.0,23.48235294117647,250.0,,,12437.0,0.0,12687.0,0.0,,,,,,0.0,,,,,,,0.0,3,11439464473096463873,2020-06-04T05:11:08+00:00,1591247468.0,br_dmz_76,mp_donetsk2,1209.0,100,37,Verdansk
Chieffelix47,1,1,0,1,1,1,0,0,8.0,8.0,6525.0,1662.0,4.0,0.0,0.0,95.36602,7.0,235.5595667870036,3928.0,430470.9,0.0,0.0,141.80505415162455,,,,,,,,,,,,,,,,,,,,,4,2015729780656531273,2020-06-03T23:46:15+00:00,1591227975.0,br_89,mp_donetsk2,1559.0,151,39,Verdansk
clayschubiner,1,1,0,1,1,1,0,0,4.0,2.0,4850.0,1663.0,1.0,0.0,0.0,86.63533,2.0,174.98496692723992,1700.0,432960.44,2.0,387.0,61.33493686109441,70.0,2.0,1.0,13237.0,8150.0,22133.0,0.0,,1559000.0,1.0,,4.0,0.0,,1.0,1.0,2.0,0.0,,0.0,4,2015729780656531273,2020-06-03T23:46:15+00:00,1591227975.0,br_89,mp_donetsk2,1559.0,151,39,Verdansk
Rook,1,1,0,1,1,1,0,0,3.0,3.0,8750.0,1663.0,0.0,0.0,0.0,96.373405,4.0,315.69452796151535,874.0,367838.12,0.0,0.0,31.53337342152736,,,,,,,,,,,,,,,,,,,,,4,2015729780656531273,2020-06-03T23:46:15+00:00,1591227975.0,br_89,mp_donetsk2,1559.0,151,39,Verdansk
socom1880,1,1,0,1,1,1,0,0,6.0,3.0,4450.0,1661.0,3.0,0.0,0.0,85.627945,6.0,160.74653822998195,1648.0,414051.1,2.0,346.0,59.530403371462974,365.0,4.0,2.0,13237.0,7750.0,23691.0,0.0,1.0,1559000.0,1.0,3.0,4.0,0.0,,,1.0,2.0,0.0,3.0,0.0,4,2015729780656531273,2020-06-03T23:46:15+00:00,1591227975.0,br_89,mp_donetsk2,1559.0,151,39,Verdansk
Chieffelix47,40,1,0,1,1,1,0,0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,234120.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4,7244888042715934775,2020-06-03T23:42:51+00:00,1591227771.0,br_89,mp_donetsk2,1652.0,149,41,Verdansk
clayschubiner,40,1,0,1,1,1,0,0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,205336.95,1.0,1200.0,0.0,0.0,,,586.0,0.0,586.0,0.0,,54432.0,,,,0.0,,,,0.0,0.0,,0.0,4,7244888042715934775,2020-06-03T23:42:51+00:00,1591227771.0,br_89,mp_donetsk2,1652.0,149,41,Verdansk
Rook,40,1,0,1,1,1,0,0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,100.0,0.0,0.0,56.0,124107.63,0.0,0.0,24.347826086956523,,,,,,,,,,,,,,,,,,,,,4,7244888042715934775,2020-06-03T23:42:51+00:00,1591227771.0,br_89,mp_donetsk2,1652.0,149,41,Verdansk
socom1880,40,1,0,1,1,1,0,0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,91.83673,0.0,0.0,0.0,233454.42,0.0,0.0,0.0,0.0,,,586.0,0.0,586.0,0.0,,54432.0,,,,0.0,,,,0.0,0.0,,0.0,4,7244888042715934775,2020-06-03T23:42:51+00:00,1591227771.0,br_89,mp_donetsk2,1652.0,149,41,Verdansk
Chieffelix47,4,1,0,1,1,0,0,0,1.0,0.3333333333333333,4900.0,1523.0,0.0,0.0,0.0,70.62937,0.0,193.04005252790543,705.0,465613.03,3.0,444.0,27.77413000656599,,,,,,,,,,,,,,,,,,,,,3,2157259838962418130,2020-06-03T23:14:23+00:00,1591226063.0,br_25,mp_donetsk2,1579.0,152,53,Verdansk
clayschubiner,4,1,0,1,1,0,0,0,0.0,0.0,3400.0,1524.0,0.0,0.0,0.0,76.92308,1.0,133.85826771653544,350.0,507980.12,3.0,537.0,13.779527559055119,10.0,,1.0,12802.0,8890.0,21762.0,0.0,,1424688.0,,,7.0,0.0,,2.0,,2.0,0.0,6.0,0.0,3,2157259838962418130,2020-06-03T23:14:23+00:00,1591226063.0,br_25,mp_donetsk2,1579.0,152,53,Verdansk
socom1880,4,1,0,1,1,0,0,0,2.0,1.0,4175.0,1523.0,1.0,0.0,0.0,91.60839,2.0,164.4780039395929,1463.0,515606.7,2.0,228.0,57.63624425476034,40.0,,1.0,12802.0,9790.0,23082.0,0.0,,1424688.0,,,7.0,0.0,,2.0,,0.0,1.0,5.0,0.0,3,2157259838962418130,2020-06-03T23:14:23+00:00,1591226063.0,br_25,mp_donetsk2,1579.0,152,53,Verdansk
Chieffelix47,6,1,0,1,1,0,0,0,3.0,1.5,3100.0,1555.0,0.0,0.0,0.0,65.83507,1.0,119.61414790996785,1170.0,511587.3,2.0,503.0,45.144694533762056,,,,,,,,,,,,,,,,,,,,,3,7543913256965420782,2020-06-03T22:47:20+00:00,1591224440.0,br_25,mp_donetsk2,1587.0,151,51,Verdansk
clayschubiner,6,1,0,1,1,0,0,0,1.0,0.25,1500.0,1555.0,0.0,0.0,0.0,54.40055,2.0,57.87781350482315,944.0,565392.5,4.0,792.0,36.42443729903537,30.0,,2.0,11833.0,4360.0,16348.0,0.0,,1436448.0,,1.0,5.0,0.0,,,,3.0,0.0,2.0,0.0,3,7543913256965420782,2020-06-03T22:47:20+00:00,1591224440.0,br_25,mp_donetsk2,1587.0,151,51,Verdansk
socom1880,6,1,0,1,1,0,0,0,1.0,1.0,3000.0,1555.0,0.0,0.0,0.0,96.327095,2.0,115.7556270096463,638.0,584188.75,1.0,149.0,24.617363344051444,15.0,,2.0,11833.0,5760.0,17608.0,0.0,,1436448.0,,1.0,5.0,0.0,,1.0,,0.0,0.0,5.0,0.0,3,7543913256965420782,2020-06-03T22:47:20+00:00,1591224440.0,br_25,mp_donetsk2,1587.0,151,51,Verdansk
MarkMadness,13,1,0,0,1,0,1,1,5.0,2.5,3750.0,1170.0,1.0,0.0,0.0,97.39049,3.0,192.30769230769232,1930.0,400686.5,2.0,432.0,98.97435897435898,70.0,,4.0,9437.0,4950.0,14883.0,0.0,,1063824.0,,2.0,3.0,0.0,,2.0,,0.0,1.0,4.0,0.0,4,2530407851520172053,2020-06-03T07:33:14+00:00,1591169594.0,br_89,mp_donetsk2,1571.0,153,40,Verdansk
Arturias13,13,1,0,0,1,0,1,1,0.0,0.0,3800.0,1210.0,0.0,0.0,0.0,62.443848,0.0,188.42975206611573,32.0,446510.88,2.0,300.0,1.586776859504132,,,,,,,,,,,,,,,,,,,,,4,2530407851520172053,2020-06-03T07:33:14+00:00,1591169594.0,br_89,mp_donetsk2,1571.0,153,40,Verdansk
clayschubiner,13,1,0,0,1,0,1,1,2.0,1.0,975.0,1372.0,0.0,0.0,0.0,62.00942,1.0,42.63848396501458,309.0,513619.3,2.0,514.0,13.513119533527696,0.0,,1.0,9437.0,2175.0,11667.0,0.0,,1063824.0,,2.0,3.0,0.0,,,,1.0,0.0,3.0,0.0,4,2530407851520172053,2020-06-03T07:33:14+00:00,1591169594.0,br_89,mp_donetsk2,1571.0,153,40,Verdansk
socom1880,13,1,0,0,1,0,1,1,3.0,1.5,5225.0,1184.0,0.0,0.0,0.0,89.236435,4.0,264.7804054054054,1267.0,500035.06,2.0,352.0,64.20608108108108,50.0,1.0,3.0,9437.0,6525.0,16235.0,0.0,,1063824.0,,3.0,3.0,0.0,,2.0,,1.0,0.0,10.0,0.0,4,2530407851520172053,2020-06-03T07:33:14+00:00,1591169594.0,br_89,mp_donetsk2,1571.0,153,40,Verdansk
Arturias13,7,1,0,0,1,0,1,0,0.0,0.0,2000.0,1419.0,0.0,0.0,0.0,75.485794,0.0,84.56659619450316,355.0,487408.75,3.0,452.0,15.010570824524313,,,,,,,,,,,,,,,,,,,,,3,17133170014100098048,2020-06-03T07:06:16+00:00,1591167976.0,br_25,mp_donetsk2,1522.0,148,50,Verdansk
